encoder,pc1,pc2,pc3,task,brightness
B_task,1.6335716,-0.2828552,0.3366009,0.6252615,0.23824449
B_task,-1.3253355,-0.64481133,-0.021979809,0.6936228,0.538369
B_task,-3.075941,-0.23644473,-0.09746063,0.52152514,0.8412796
B_task,-3.9384174,0.33189946,-0.11006647,0.3089682,0.8954702
B_task,1.2780447,0.43778104,0.28700888,0.39555642,0.43440127
B_task,-2.3377,-0.8326495,0.118946075,0.9409342,0.6357833
B_task,1.8024135,-0.09571079,-0.8175101,0.2012032,0.26948953
B_task,4.142477,-0.67304313,0.51455677,0.9882189,0.100926556
B_task,0.9995189,0.27995956,0.7202952,0.75830585,0.42982262
B_task,2.0224748,-0.31393555,-0.38851234,0.35978693,0.20057224
B_task,2.4042315,-0.2901364,0.37590444,0.6415136,0.13155118
B_task,-0.5132508,-0.52182436,-0.48845044,0.38098153,0.38986292
B_task,1.4078283,0.59584844,0.34699523,0.38149294,0.4288035
B_task,-2.195219,0.10421494,0.25970948,0.50380296,0.8267012
B_task,0.710484,1.4777963,-0.30482087,0.016722823,0.63132125
B_task,-0.8196573,0.027336568,0.1703009,0.49357155,0.5071413
B_task,2.1203604,-0.28635883,0.86021936,0.9715984,0.2913753
B_task,-1.0873361,0.5111375,-0.15590936,0.28546524,0.74593943
B_task,0.6945853,-0.32926238,0.48232007,0.74821794,0.5216042
B_task,0.2489295,-0.2311162,-0.05090326,0.4427889,0.41123867
B_task,-0.93235064,0.7535376,-0.17283416,0.20928104,0.62520516
B_task,2.1607618,-0.6453845,0.4932475,0.9050026,0.14702299
B_task,3.1602254,0.68218136,-0.74756986,0.016827285,0.11280589
B_task,1.1295772,0.55653745,0.022007406,0.30350894,0.51668006
B_task,-0.9140935,0.012609348,0.80769897,0.9990259,0.6117207
B_task,-0.106766224,1.0631531,0.22769976,0.2621468,0.49886012
B_task,-2.3062286,-0.6586793,0.044267476,0.8490445,0.80263335
B_task,-0.42464018,-1.0087175,-0.3894404,0.60568315,0.44992575
B_task,0.19120216,0.18884006,0.7828077,0.8060357,0.44852233
B_task,-0.6427412,-0.51713985,0.09047884,0.63031775,0.32182312
B_task,-1.1840429,0.77935874,0.28464842,0.36269686,0.6335188
B_task,-1.821701,-0.8063174,-0.1013059,0.7607888,0.60181916
B_task,0.72736025,1.2782216,-0.37832946,0.026484549,0.36103025
B_task,-1.845334,-0.0021424443,0.0019692779,0.44681296,0.67084515
B_task,-0.29706764,0.44124162,0.025778472,0.37185457,0.7182302
B_task,2.1352024,-0.08237039,0.109058976,0.477074,0.46777743
B_task,-0.9352331,-0.084723495,-0.9186263,0.12762068,0.64313406
B_task,2.8587093,1.2959974,0.16162544,0.22250687,0.36477503
B_task,2.4442797,-0.1839631,0.25063372,0.5620516,0.30888933
B_task,-1.0384612,-0.24392691,-0.35188863,0.3877691,0.42280465
B_task,-0.008031845,-0.15668026,0.41311073,0.7916562,0.6390485
B_task,3.271091,-0.37524605,0.385512,0.6051366,0.2947871
B_task,-2.5895414,0.26944977,0.82337785,0.8612667,0.72539175
B_task,3.0758512,-0.2117532,0.4166193,0.73236084,0.21162352
B_task,3.1700244,-0.52664435,0.18557698,0.60182345,0.33239043
B_task,3.0103598,0.2634117,0.006080866,0.2876156,0.14930704
B_task,-2.2081356,-0.93566096,-0.089067996,0.78276044,0.4720797
B_task,-1.1726317,1.113353,0.12721127,0.25126758,0.6290387
B_task,-1.7263975,0.8675091,-0.49944896,0.075211115,0.67517245
B_task,-2.748252,-0.7602329,0.08239436,0.9628646,0.78327346
B_task,2.1813445,-0.63623416,0.005356014,0.5400112,0.23743911
B_task,0.56321526,-0.069537446,0.6014303,0.7738943,0.30692664
B_task,-1.9275398,-0.056098416,0.17566854,0.5292228,0.62200695
B_task,-0.285017,-0.30938923,0.11761212,0.6115797,0.46676666
B_task,1.0448022,0.38429713,-1.0283574,0.03389225,0.34073997
B_task,-0.6717539,0.3772074,-0.41496944,0.18679368,0.40060258
B_task,-0.8769512,0.97905993,1.1227183,0.6746894,0.63938123
B_task,-0.36051083,-0.4608893,0.07470602,0.5705646,0.400651
B_task,-0.3954835,1.1648647,-0.22498047,0.15855503,0.5869501
B_task,0.73081255,-0.14353563,0.65439606,0.9520293,0.63498694
B_task,-0.32325602,1.7609104,0.24050593,0.15435363,0.5652684
B_task,0.80397797,-0.0530726,0.29719734,0.51030326,0.39112774
B_task,-0.9797859,0.76118857,-0.4619549,0.14400287,0.60962343
B_task,-1.4323759,-1.3050156,-0.32443553,0.7173717,0.45197985
B_task,2.5764928,0.6951001,0.10363281,0.276313,0.29210746
B_task,-1.1685925,0.36920244,-0.75927335,0.13413398,0.6248504
B_task,-0.26217747,0.73710376,-0.76994497,0.04598718,0.49291846
B_task,1.2923956,1.2851741,-0.15599746,0.17483553,0.3428592
B_task,2.8624206,1.1854782,-0.109524906,0.19179872,0.10096954
B_task,2.0614758,-0.15646306,0.14129323,0.5369721,0.5356512
B_task,2.163844,-0.022693887,0.029877543,0.4510389,0.45151803
B_task,1.4078684,-1.0071653,0.2476052,0.95729434,0.3314918
B_task,-0.14185524,0.019092664,0.652151,0.95415133,0.67955804
B_task,1.0094337,0.33039403,0.6668657,0.7965461,0.5905407
B_task,-2.5376177,-0.33114177,0.14492965,0.67158765,0.68881506
B_task,1.1575246,-1.5027033,-0.32781652,0.8450231,0.34132352
B_task,0.9875121,-0.9138832,0.3355999,0.9387518,0.41690814
B_task,0.21534729,-0.011605144,-1.1619974,0.02261773,0.36290622
B_task,0.38755608,0.43419778,-0.69005454,0.118105225,0.25594917
B_task,2.1453424,-0.16749226,-0.12238747,0.36026388,0.39430168
B_task,-0.17395353,1.0513732,-0.41839448,0.093586855,0.45363015
B_task,2.4494205,-0.036996752,0.27336025,0.5995245,0.3172595
B_task,-2.7151375,0.030326575,-0.50212383,0.26036423,0.71266055
B_task,-1.0953054,0.58126634,-0.0985831,0.26433972,0.53347754
B_task,-1.4940472,0.82880855,0.096324205,0.288328,0.77691567
B_task,-2.90448,0.20879579,-0.6853899,0.09771566,0.7062757
B_task,-0.6501508,-0.98782474,-0.19219226,0.74094445,0.5097969
B_task,-2.2575808,-0.668031,-0.045873046,0.65067244,0.5635589
B_task,2.0195432,-0.20199935,0.22661602,0.6065081,0.38323662
B_task,0.43047714,0.90191674,-0.5120774,0.03404558,0.33229294
B_task,-0.73669004,-0.26251686,-0.17316598,0.42946413,0.5382525
B_task,-0.9800639,-0.861726,-0.17903799,0.6852036,0.6647419
B_task,-0.5856247,1.644451,0.13552499,0.15634665,0.6498373
B_task,2.1882377,-0.6652763,-0.45467544,0.38565785,0.28784785
B_task,1.457406,1.0288215,-0.56393874,0.019834146,0.31954485
B_task,-0.14034986,1.2574027,-0.36829424,0.081857994,0.55823284
B_task,-0.1257267,0.8523381,-0.15049809,0.21645358,0.71735644
B_task,-0.24724245,-0.19062667,-0.26189917,0.41465017,0.6430997
B_task,-1.1490731,-0.45787397,-0.23414737,0.46324003,0.42159986
B_task,1.3205452,-0.5069429,0.45003903,0.88452154,0.35296303
B_task,1.0381627,-0.021376848,-0.26519132,0.31665844,0.5482603
B_task,-2.6499405,0.2433492,-0.7843035,0.021463877,0.6573421
B_task,-0.07063389,0.2225242,0.7860558,0.8262234,0.42026156
B_task,-0.6436291,0.5509512,-0.69088376,0.061846934,0.5410707
B_task,-1.3811827,-0.31666532,-0.9961828,0.09299199,0.39106482
B_task,-1.2318249,-0.4110779,0.54597366,0.96318173,0.6782611
B_task,0.019733429,-1.3059542,-0.3591467,0.7533654,0.35356417
B_task,-2.699915,0.34692585,-0.16180062,0.3378542,0.87363505
B_task,0.14224625,1.7543402,0.122844875,0.13217884,0.5349316
B_task,2.7755609,0.016816363,0.059387088,0.38673058,0.22501422
B_task,-1.2849245,1.1978067,0.50607085,0.3391949,0.7006385
B_task,-1.9764338,-0.587988,0.17732424,0.8744412,0.7581495
B_task,0.18335867,0.7829614,0.44146943,0.41875303,0.5503445
B_task,1.4835482,0.19369167,-0.99577403,0.082045004,0.31471118
B_task,1.2888193,-1.2802347,0.17316365,0.9268052,0.28741097
B_task,-0.31625032,-0.32701904,0.36911368,0.6223134,0.3960675
B_task,-0.9486327,1.2554668,-0.24909914,0.11670986,0.5363058
B_task,-1.2885809,0.5617607,-0.64339405,0.11317416,0.5128877
B_task,4.492407,-0.6466299,-0.062325537,0.46593323,0.123324856
B_task,-1.8197165,0.7364565,-0.46575722,0.09208897,0.6624031
B_task,-2.5589724,-0.16628206,0.30890357,0.6317522,0.65079606
B_task,2.4573793,-1.0670321,-0.15396363,0.6163838,0.2383828
B_task,0.3448739,1.0427221,-0.54078853,0.032081347,0.52231634
B_task,-0.14363098,-0.51966274,0.2431966,0.80742276,0.3855723
B_task,-2.2894669,-0.8390381,0.016812265,0.7867948,0.542801
B_task,-0.21673155,0.16603455,0.68345964,0.9153083,0.671812
B_task,0.36356306,-0.87717885,-0.1490317,0.6703066,0.56062335
B_task,1.0821576,-1.196738,-0.28172195,0.6928622,0.2578892
B_task,-0.7910361,1.0368555,-0.24873143,0.16374165,0.74020517
B_task,1.9252439,1.4072385,-0.32062846,0.023888813,0.41790918
B_task,-0.11574888,0.68983394,-0.75156695,0.06556315,0.39321512
B_task,0.3619547,0.17161036,0.97311854,0.9644613,0.42605388
B_task,-1.2261558,-0.90605503,-0.119505644,0.6457214,0.521783
B_task,-2.0444775,-0.9512741,0.073556244,0.9469067,0.46089914
B_task,-2.3263626,0.3756376,-0.21968448,0.34938437,0.84184515
B_task,0.2131505,-0.47469738,0.24230623,0.7552216,0.49741286
B_task,1.6624961,1.572082,-0.272493,0.06539897,0.39564312
B_task,-0.61175823,1.1580299,-0.22999704,0.16620517,0.6066232
B_task,-1.0186806,1.2586285,0.39532447,0.27713335,0.64376926
B_task,1.2778568,-0.20977014,0.22289717,0.55031824,0.4717726
B_task,-0.5495453,-0.46405116,-0.0019225478,0.55740887,0.34676823
B_task,-0.6550474,-0.7659427,-0.38310626,0.49898645,0.41003004
B_task,0.8495922,0.20509899,0.20970488,0.42446357,0.31875056
B_task,-1.648901,-0.23821416,0.0627172,0.5757052,0.63467926
B_task,-1.2651939,-1.1098523,0.06313872,0.9666624,0.51664317
B_task,2.5920558,-0.25505382,-0.0128855705,0.45807955,0.3540404
B_task,0.57632685,-0.41462174,0.45353222,0.8374714,0.51243865
B_task,-2.097455,0.75278884,-0.54787314,0.055871964,0.7348913
B_task,2.083578,-0.43189955,-0.23939103,0.38558725,0.37792838
B_task,-1.6888628,-0.34878826,-0.07634455,0.56049645,0.81745696
B_task,-2.3543682,-0.23000523,0.2805555,0.62032056,0.6546758
B_task,1.5497942,-0.19891018,-0.6121676,0.25001833,0.33469406
B_task,1.6948085,-0.17405656,0.032010794,0.399291,0.27863497
B_task,-0.12993288,0.4262871,1.1055458,0.94700617,0.5121914
B_task,-0.53091145,0.74425465,0.9414909,0.64885074,0.6266721
B_task,3.6134021,-0.2112347,0.2550087,0.58496624,0.33736527
B_task,1.1200762,0.5295838,-0.85154223,0.065298714,0.2558162
B_task,1.672339,1.1082227,-0.38004866,0.05217626,0.1860671
B_task,-2.7092104,0.3624845,-0.49872226,0.21139845,0.7263856
B_task,2.5768366,1.0850062,-0.41794178,0.13782278,0.16141762
B_task,-2.8523006,-0.3881268,0.40237916,0.9837499,0.7527768
B_task,-0.40498638,0.86519575,-0.6685521,0.0027471476,0.5076407
B_task,0.89682007,-0.31418884,-0.30970067,0.36584353,0.35917202
B_task,-1.7258081,0.13445213,-0.9629564,0.05842245,0.85249686
B_task,3.2982962,-0.49905106,0.32512856,0.64001054,0.12744604
B_task,-1.053473,0.087385446,-1.062276,0.0465332,0.60873556
B_task,-0.83297014,0.13650727,-0.98556435,0.06840964,0.4678306
B_task,-1.4790039,0.23649141,-0.8556518,0.0799425,0.79143965
B_task,0.233459,0.70664275,0.03126818,0.27178514,0.41864938
B_task,-0.37511253,-0.5704567,-0.09322256,0.5763581,0.5633414
B_task,-0.63670826,0.14196202,0.68442035,0.8054486,0.51933295
B_task,3.0077927,0.2384916,-0.23116171,0.2671916,0.27295974
B_task,3.3149123,0.5630077,0.0715394,0.28317106,0.15931958
B_task,0.01585865,-1.3169519,-0.1412682,0.82448214,0.48599783
B_task,-0.6606283,0.5774784,0.80569315,0.7459484,0.68025297
B_task,-1.749752,1.2893637,-0.17129678,0.12681475,0.69235736
B_task,-0.073480606,-0.7549635,0.1003502,0.8063489,0.47346896
B_task,-1.6888256,0.121632755,0.71790004,0.8312511,0.7005792
B_task,1.19028,-0.2998861,-0.9507319,0.17782578,0.30701053
B_task,-0.2320733,-0.48976117,-0.031061232,0.626948,0.5505072
B_task,-1.770175,1.2213783,-0.18245918,0.19674362,0.7480077
B_task,1.5067897,0.88851476,-0.0010020733,0.24349271,0.40570226
B_task,-1.4620075,-0.09104431,0.14725965,0.49400577,0.61402136
B_task,-0.2356,-0.87280387,-0.43311,0.52222,0.5882224
B_task,-0.75795126,0.11449525,0.29753792,0.47903353,0.53627795
B_task,-1.7623129,-0.4996869,-0.12442976,0.54114103,0.47301388
B_task,2.2881646,1.2588607,0.114438355,0.21316467,0.3986265
B_task,-0.5612855,-1.2792305,-0.18029964,0.77858037,0.51930207
B_task,0.23626804,-0.5699476,-0.7770225,0.27784842,0.37340516
B_task,1.0503626,-0.9789868,0.28719425,0.9126833,0.3352398
B_task,-0.43744755,-0.67986906,-0.35358194,0.5151553,0.43127188
B_task,1.7455392,0.62360966,0.07382095,0.30368406,0.4555932
B_task,0.98954964,1.1608483,-0.11443788,0.17438391,0.4322306
B_task,-1.000124,-0.21288417,-0.0026234984,0.48520395,0.4454497
B_task,0.5532656,-0.5602261,-0.49565652,0.3762973,0.34469363
B_task,3.7611594,-0.5411193,0.17847848,0.6230938,0.1565181
B_task,-1.3228741,-0.35320687,-0.03793019,0.49845958,0.6352304
B_task,1.1968846,1.1000674,-0.4303573,0.036959697,0.30740726
B_task,1.6298599,-1.0446858,-0.02950108,0.8330948,0.34394196
B_task,0.5640173,1.7628832,-0.055965662,0.051673938,0.6038136
B_task,-1.3326368,-1.133322,-0.13639891,0.8275952,0.47667947
B_task,0.3655858,-0.0068225563,0.62216926,0.8127496,0.61988944
B_task,-2.604725,0.14942431,0.66807663,0.9239831,0.81368995
B_task,0.15736866,-0.6107527,0.010995686,0.66440105,0.44001937
B_task,3.497784,1.2936056,-0.08871043,0.16062364,0.10972397
B_task,3.3564095,-0.060616314,0.2014032,0.4419294,0.20185244
B_task,-1.2179446,-0.3780113,-0.3711635,0.43943265,0.7984224
B_task,-1.2555199,0.04539211,0.41487956,0.632333,0.62448597
B_task,4.2132635,-0.34281543,-0.14543921,0.38113752,0.08031129
B_task,2.7541025,-0.792198,0.08423346,0.6756781,0.2289452
B_task,1.1091642,0.16988713,-0.5375006,0.20390739,0.34962153
B_task,2.3176703,0.021997213,-0.053578496,0.3533508,0.37089378
B_task,-2.412341,0.2713536,0.51969504,0.5433134,0.7918715
B_task,-3.8057213,0.45428175,0.26185596,0.42765105,0.8829692
B_task,-0.82459784,0.9170495,-0.41667792,0.12252565,0.6116067
B_task,-1.7444906,-0.25631717,0.52360916,0.9658281,0.75925267
B_task,-0.2180233,-0.25112748,0.31832087,0.6912954,0.5653062
B_task,2.9538374,-0.38635004,0.40211415,0.83303505,0.26635265
B_task,-2.307952,-0.098690405,-0.3727751,0.35746074,0.75845176
B_task,3.6694121,-0.7506947,0.5403931,0.9448959,0.11742511
B_task,1.3946013,-1.1424124,-0.16503555,0.8124471,0.26045558
B_task,3.621798,-1.0263977,0.34060478,0.97950625,0.12899536
B_task,1.2327662,1.4833877,0.25062704,0.19739425,0.5446362
B_task,-0.70399904,0.83087075,0.67313373,0.47716948,0.63057363
B_task,1.8989263,-0.76233757,-0.5934478,0.385849,0.27777898
B_task,3.2467868,-0.5393914,0.17381078,0.613895,0.15571314
B_task,0.8669586,1.3303394,0.31311,0.25021973,0.5301607
B_task,2.0075364,1.3511087,-0.40240437,0.10047229,0.17787617
B_task,-0.48402023,-0.497909,-0.31226197,0.4766166,0.601814
B_task,-1.6397982,-0.6007136,0.005538225,0.63947195,0.60877633
B_task,-0.9546256,-0.4928887,-0.43324324,0.3840154,0.6811136
B_task,-1.3351698,-0.6216547,0.3572533,0.98743933,0.46817055
B_task,1.0302191,-0.22774465,-0.16431558,0.40598878,0.50165313
B_task,1.8993998,1.138599,0.25685477,0.29981554,0.58378774
B_task,0.36271238,0.4340049,0.94890296,0.81389785,0.3915028
B_task,-2.3801908,0.28864557,0.3458693,0.4666898,0.82594967
B_task,-3.7240667,0.39275998,-0.106906354,0.27321678,0.83381754
B_task,-1.7994337,-0.26517686,-0.6154851,0.28649104,0.56279063
B_task,-2.167304,-0.13511963,0.50876796,0.9471558,0.7939547
B_task,0.968369,-0.5492599,0.50324905,0.96173674,0.22252356
B_task,2.1254525,0.083945125,0.59129727,0.6462369,0.4146876
B_task,-1.6721315,0.48922735,-0.22350681,0.27876797,0.82392776
B_task,0.46041393,-0.560378,0.11199093,0.71136904,0.51173073
B_task,-2.5061245,0.49553978,-0.41321063,0.21676949,0.7212734
B_task,3.364616,0.05297473,-0.08996236,0.3220847,0.15066838
B_task,4.2585754,-0.6712445,0.004569292,0.54173636,0.19944817
B_task,1.6755891,-0.16909382,-0.12691772,0.40114415,0.3691804
B_task,2.6696072,-0.2521643,-0.26456422,0.35102385,0.18849443
B_task,-0.64293337,-0.84001225,0.2405932,0.97413445,0.45037156
B_task,-2.609376,0.2475887,-0.6791186,0.17020617,0.653737
B_task,0.26521158,-0.7202002,-0.23889148,0.61377853,0.56716514
B_task,0.26040316,0.43880647,-0.8259443,0.038541388,0.26931667
B_task,3.486639,1.3713475,-0.32049057,0.09171474,0.15677053
B_task,-3.5894842,0.6390429,-0.39376655,0.209996,0.873088
B_task,-2.0953455,-0.63982934,0.31015456,0.9916862,0.51012665
B_task,0.9057026,0.022383362,0.6252388,0.72642463,0.30980656
B_task,-3.688651,0.10015711,0.5397947,0.8680381,0.8512612
B_task,-0.06281233,1.1970638,-0.25772768,0.049483784,0.42149147
B_task,-0.43583202,-0.5904843,-0.031470776,0.68143845,0.6856593
B_task,-0.8161373,-0.6662016,-0.48063913,0.4399365,0.62579334
B_task,-1.8709402,0.34215188,-0.007611692,0.41641995,0.77093154
B_task,-3.5725126,-0.38823143,-0.012958527,0.7082548,0.89808196
B_task,-1.9025745,0.009491682,-0.4666604,0.30831894,0.76862365
B_task,3.3655386,-0.46104813,0.07678187,0.51346785,0.10487938
B_task,1.309905,-0.42326468,-0.71597433,0.26072472,0.32550934
B_task,-2.3465672,-0.14341809,-0.332146,0.39140406,0.8017381
B_task,-0.7835789,-0.8763557,-0.36553845,0.53332615,0.5910273
B_task,0.4236164,0.95147824,-0.21922803,0.157881,0.34216362
B_task,-0.14873075,0.66107726,0.06583774,0.27618712,0.52168196
B_task,0.7607193,-0.34877366,-0.14378875,0.4204059,0.45673707
B_task,2.0900054,-0.2284716,0.20245534,0.47274798,0.20494863
B_task,0.22119904,0.65328294,0.95736635,0.80000395,0.5212349
B_task,-3.3358164,0.008249521,0.2015745,0.6429501,0.72622025
B_task,1.6080356,-0.4610539,0.003502667,0.56249005,0.41662955
B_task,1.8736887,-0.019308895,0.7611133,0.8698674,0.31695595
B_task,2.7009282,0.3648004,-0.53850645,0.19734886,0.17827696
B_task,1.7217622,1.2625201,-0.4157057,0.10408304,0.34539112
B_task,2.8190386,-0.4235757,-0.19344419,0.39372522,0.28989047
B_task,-3.353485,0.25449,-0.52816415,0.13718995,0.7309173
B_task,-0.16263437,-0.44187012,0.026522577,0.55598104,0.58299446
B_task,-2.2044115,-0.36133778,0.18778414,0.5736433,0.606093
B_task,-1.3896065,1.1779752,-0.26258332,0.13159356,0.64910316
B_task,2.4801707,-1.1127653,-0.059943557,0.716054,0.19857484
B_task,1.5064716,-0.6295917,0.009650886,0.5565395,0.43496293
B_task,1.628005,-0.080332726,0.031210542,0.42318198,0.33073625
B_task,1.2198267,0.010243192,0.94967556,0.9174818,0.34333178
B_task,-3.2794676,-0.32815233,0.41290617,0.85591227,0.6612813
B_task,-0.75085354,0.4699492,-0.41956407,0.22096917,0.6989969
B_task,0.75034237,0.3848977,-0.60825014,0.16658318,0.24819742
B_task,0.2635603,-0.37191796,0.4124868,0.9155364,0.62856925
B_task,2.6441698,1.4900284,-0.04345262,0.1572519,0.27243516
B_task,1.2604384,-0.97346294,-0.037570894,0.7572063,0.4216051
B_task,3.5327277,0.02635032,-0.15201348,0.31251702,0.18292047
B_task,-3.0385065,-0.04693523,-0.29827598,0.36118534,0.7243392
B_task,2.434958,-0.77682453,-0.01795441,0.55372465,0.25965908
B_task,0.6480999,-1.2688384,-0.08375758,0.9259642,0.45149893
B_task,-0.799809,0.6094443,-0.78643715,0.0020568431,0.54409665
B_task,0.4170065,1.8856729,0.24459863,0.16228734,0.5826324
B_task,-0.008250713,-0.35314506,0.37749112,0.7202118,0.37445453
B_task,0.6309991,0.24278867,0.24478269,0.39446652,0.35689992
B_task,3.1615596,-0.14402479,-0.41980976,0.28781042,0.18263312
B_task,-0.17573118,-1.2398655,0.0061172843,0.96289563,0.45125055
B_task,-0.58206415,1.1886545,0.21592605,0.26402843,0.7146462
B_task,-3.7407808,-0.1982114,0.21672165,0.71416694,0.82405365
B_task,-1.8853931,-0.76098174,0.41175473,0.96422565,0.5059208
B_task,1.66188,-1.0080645,-0.020154297,0.76276606,0.27796474
B_task,-1.8052378,-0.11106479,0.436733,0.70941406,0.5534221
B_task,0.4030223,-0.83163875,-0.0132290125,0.7232067,0.55607396
B_task,2.1408014,-0.3415015,0.4267614,0.8052261,0.24864048
B_task,-0.8684921,-0.4858584,-0.6516061,0.27121365,0.39078528
B_task,-1.0274124,-0.41949686,0.20134062,0.62668675,0.43366545
B_task,-0.17767143,-0.22284867,0.55379784,0.8028859,0.63587075
B_task,-2.7742825,-0.028118804,0.6528641,0.88822967,0.7242837
B_task,0.7501278,-0.49806997,0.5782641,0.90583414,0.30560285
B_task,0.25880098,-1.0697364,0.17037368,0.9038964,0.28773248
B_task,-1.390418,-0.040080115,-0.94581586,0.0976338,0.49793673
B_task,-2.2865305,-0.24308473,-0.30249423,0.37640607,0.5934441
B_task,0.7880316,-0.92026144,-0.686592,0.45639208,0.32986897
B_task,-0.9380932,0.30540526,0.8802949,0.8916854,0.6746948
B_task,2.9804287,0.032821372,0.11090356,0.41925362,0.2919206
B_task,-4.3731785,0.31039882,-0.15071678,0.2649121,0.9110655
B_task,2.0743961,1.3276505,-0.4870546,0.019858774,0.3068856
B_task,-0.3471837,0.91018856,0.10623634,0.28875428,0.6685561
B_task,-1.365097,-0.8191826,-0.012688577,0.78072417,0.6164307
B_task,0.63521624,1.6262711,-0.17845637,0.020170938,0.58398205
B_task,2.9482546,1.3833973,0.018396437,0.16499393,0.307356
B_task,-0.013622761,0.61537176,0.11705154,0.31096843,0.66130483
B_task,1.3324761,-0.3156661,0.20181751,0.5320111,0.3427744
B_task,-0.5096593,0.21656048,0.037597716,0.3630433,0.47019273
B_task,-1.0910993,-0.31663442,0.478222,0.8826397,0.67763925
B_task,2.9173107,0.51781034,-0.31203252,0.20747763,0.21623443
B_task,1.5282454,-0.90805954,-0.09909809,0.5616344,0.39674702
B_task,-1.5006456,-0.28614885,0.28908098,0.7778175,0.65062094
B_task,1.5366983,0.023468092,0.88305855,0.9296082,0.29965708
B_task,-0.69839144,-0.3694989,0.6938455,0.87348026,0.46630374
B_task,1.3083577,1.243251,-0.15554583,0.13552101,0.23398633
B_task,0.5665679,-1.5618321,-0.44451603,0.7918001,0.37815955
B_task,-0.77727747,-0.9194982,-0.12789214,0.67534626,0.60492295
B_task,3.0906084,0.15270203,0.15113091,0.42160356,0.35453773
B_task,-3.6725159,0.33676517,-0.506428,0.0255671,0.884455
B_task,0.0540514,-0.2079374,-1.0035356,0.16798148,0.48687673
B_task,-0.74310684,-0.81621796,-0.00068849325,0.7494608,0.41502342
B_task,1.4391456,1.578368,-0.16348213,0.08400477,0.29787195
B_task,-0.00028562546,-0.5497978,-0.6505933,0.31264994,0.3819063
B_task,-0.05188179,-0.5074866,-0.8128238,0.25521243,0.3663926
B_task,-2.4336987,-0.50750947,0.15165114,0.7461009,0.60240465
B_task,2.927327,-0.20726384,-0.27424198,0.35905984,0.30306426
B_task,-2.7434473,1.2277212,-0.2169007,0.087188244,0.8267325
B_task,5.4335523,-0.21591333,-0.16511303,0.3704421,0.025622502
B_task,-0.12255287,-0.3709969,-0.6160033,0.32682988,0.50218564
B_task,-0.20685625,-0.9731381,-0.1287688,0.71702135,0.46415833
B_task,-0.8607516,0.16488019,-0.17318535,0.3201222,0.75284934
B_task,0.84217787,-0.055098534,0.49318206,0.6936157,0.28533292
B_task,-0.15690708,-0.3596331,0.09299487,0.5385944,0.6706317
B_task,-1.6508303,-1.1495697,-0.019634783,0.8877328,0.50409573
B_task,0.023233414,0.027182817,0.6978786,0.7333652,0.4516709
B_task,-1.0080152,0.9259361,0.5911875,0.40791875,0.7155132
B_task,-0.88377047,-0.303756,-0.16883469,0.4849095,0.68515885
B_task,3.6760538,-0.33289057,0.02068156,0.47138575,0.23381029
B_task,0.466146,-0.39684334,0.47450078,0.8717024,0.5699609
B_task,-0.73804235,1.7615227,0.25502396,0.13803618,0.6026174
B_task,0.34256935,0.12195355,0.06285936,0.42423,0.3499335
B_task,1.525075,0.16341779,0.5043378,0.53491205,0.31249273
B_task,-1.7322826,-0.036882535,-0.16015917,0.43622282,0.72073925
B_task,-1.2922316,-0.37804613,0.22045958,0.5980285,0.48763418
B_task,-3.4094038,0.21530485,0.14036363,0.4988431,0.87589693
B_task,0.009539127,-0.46817288,-0.3493761,0.41369575,0.3939003
B_task,-0.7067785,0.7066615,1.0341711,0.686813,0.65195787
B_task,-2.3597937,0.58311,0.07384938,0.32932246,0.74781704
B_task,1.4493709,-0.39237833,0.22928953,0.606901,0.51699245
B_task,1.7821598,0.2897809,0.7138419,0.72855836,0.4936646
B_task,-1.1236458,0.99335766,-0.26074523,0.13064663,0.51617265
B_task,-2.1941748,0.08987337,-0.2664284,0.3264521,0.6469588
B_task,3.0490272,-0.9535541,0.31412888,0.94470453,0.15397035
B_task,-1.5986471,-0.11639085,0.73901427,0.9660213,0.48813373
B_task,-1.6176386,-0.38589838,0.6198995,0.9923888,0.5832967
B_task,1.7492766,0.41306347,-0.9208369,0.042525835,0.27895182
B_task,1.7586427,-1.0085479,0.084138155,0.82650876,0.30774674
B_task,-1.9105215,0.21858701,0.97539794,0.9352758,0.6794671
B_task,3.2088976,-1.1859224,0.14433938,0.90194446,0.19886242
B_task,3.3853018,-0.10986342,0.46961248,0.7149413,0.2401257
B_task,0.75226593,-0.82379633,0.050447464,0.67561936,0.2991788
B_task,-2.7881536,0.10703075,0.47549748,0.71960664,0.79552305
B_task,2.0637984,-0.13155103,0.37515676,0.57488585,0.39928392
B_task,0.09359789,0.630944,1.0150087,0.7884201,0.44644785
B_task,4.3373375,-0.62975144,-0.21214497,0.5019296,0.068956785
B_task,0.34939384,0.64081645,-0.27638942,0.2259375,0.3626342
B_task,0.6716509,1.4655292,-0.26478797,0.09434903,0.60093707
B_task,0.8271408,0.13023078,0.6076225,0.9082557,0.6238447
B_task,1.2475271,-1.5745314,-0.38385174,0.754879,0.293013
B_task,-2.0811443,0.8278713,-0.313817,0.17724194,0.7412864
B_task,-2.5035696,-0.578655,-0.08083278,0.82245827,0.893899
B_task,1.4503918,0.31787264,-0.15053284,0.30034676,0.4362435
B_task,-2.7634478,0.12761265,0.26609588,0.635655,0.79188514
B_task,-0.43423414,-0.37501517,-0.34839323,0.35615286,0.45354262
