encoder,task_axis,distractor_axis,residual_axis,task,brightness
A_recon,-1.4504145832847963,0.06130381161093459,-0.034674381831715284,0.14400286972522736,0.6096234321594238
A_recon,0.666464627507375,-0.02423792108999154,-0.9579343793691886,0.7173717021942139,0.4519798457622528
A_recon,-1.2487645683553612,-1.3787838461471589,1.2966402250456857,0.27631300687789917,0.2921074628829956
A_recon,-1.2682631782220681,0.19845316318679937,-0.1227807465603073,0.134133979678154,0.6248503923416138
A_recon,-1.3429209903730541,-0.49135485248319216,0.26071157017121993,0.04598718136548996,0.492918461561203
A_recon,-1.6236696224603018,-1.2366910673686815,0.9335727541618027,0.17483553290367126,0.3428592085838318
A_recon,-1.748638344889596,-2.414361822485258,1.4463863321627448,0.19179871678352356,0.10096953809261322
A_recon,0.10960292554946591,0.18934724708905432,0.8927959243988731,0.5369721055030823,0.5356512069702148
A_recon,0.06437909330387395,-0.22098628082413396,0.9959037676044816,0.4510388970375061,0.4515180289745331
A_recon,1.5679608681007846,-0.2900579297413743,1.3492362685687613,0.9572943449020386,0.3314917981624603
A_recon,1.1520728025678315,1.2100210256187145,0.3535678981691257,0.9541513323783875,0.6795580387115479
A_recon,1.0217366813062827,0.7828439014959327,0.6118541036304249,0.7965461015701294,0.5905407071113586
A_recon,0.5293240971554494,1.1559773555408492,-1.576176278353136,0.6715876460075378,0.6888150572776794
A_recon,1.5719244010368358,-0.25863919185187356,1.0629611162770918,0.8450230956077576,0.34132352471351624
A_recon,1.7200406831485284,0.10351726761366338,1.1460539127945097,0.9387518167495728,0.4169081449508667
A_recon,-1.3640710331129102,-1.1477096825646915,0.3979644515103011,0.022617729380726814,0.36290621757507324
A_recon,-1.3845695206713315,-1.5533266622863235,0.2624790522217772,0.11810522526502609,0.2559491693973541
A_recon,-0.28816706108686785,-0.6144520176432807,1.0551846091822552,0.3602638840675354,0.3943016827106476
A_recon,-1.5368760348038335,-0.6999815488615366,0.36150791623134393,0.09358685463666916,0.45363014936447144
A_recon,0.1819656778898444,-0.8121407073655751,0.6096221289127876,0.5995244979858398,0.3172594904899597
A_recon,-0.6125176060507744,0.8600281265624197,-1.4069994168608686,0.26036423444747925,0.712660551071167
A_recon,-0.8430482456527775,-0.09815031334596641,-0.8998435175161866,0.26433971524238586,0.5334775447845459
A_recon,-0.6490811304779266,1.0548381165066045,-0.8076588299710896,0.28832799196243286,0.7769156694412231
A_recon,-0.9094218886565512,0.7206205727284143,-1.4545174563270158,0.09771566092967987,0.7062757015228271
A_recon,0.758904806225048,0.29961444986002506,-0.37762907205314267,0.7409444451332092,0.5097969174385071
A_recon,0.38101645146945423,0.438196243816764,-1.4752827748465842,0.650672435760498,0.5635588765144348
A_recon,0.28082940757779584,-0.49152454142945595,0.5047764762927888,0.6065080761909485,0.3832366168498993
A_recon,-1.2328651248580846,-1.2081704842462095,0.09179211505062548,0.03404558077454567,0.33229294419288635
A_recon,-0.14437377695738202,0.13000989041298078,-0.5555381743432106,0.4294641315937042,0.5382524728775024
A_recon,0.4537937749374221,0.9913383172570502,-0.43683049501209853,0.6852036118507385,0.6647418737411499
A_recon,-1.246014743664857,0.3537865987256612,-0.05322601629775134,0.1563466489315033,0.64983731508255
A_recon,-0.3647914326691073,-1.140438877643243,1.142222618331087,0.3856578469276428,0.2878478467464447
A_recon,-1.5277980398833482,-1.380178403962321,1.0816627346097631,0.01983414590358734,0.31954485177993774
A_recon,-1.475384140254022,-0.2103643681056104,0.40930599289246417,0.08185799419879913,0.558232843875885
A_recon,-0.965711521249947,0.709387044681702,0.3957135395444906,0.21645358204841614,0.7173564434051514
A_recon,-0.0954700444961299,0.6756306471377754,-0.03927237224511466,0.41465017199516296,0.6430997252464294
A_recon,-0.08146971247432185,-0.35644355038154146,-0.9527662658266949,0.46324002742767334,0.4215998649597168
A_recon,1.9891689986474368,-0.023386053561431336,1.0279290960653318,0.8845215439796448,0.35296303033828735
A_recon,-0.643052126511865,0.038671446979719894,0.6694878715621321,0.3166584372520447,0.5482602715492249
