seed,model,subset,horizon,n,mae_px,mae_px_lo,mae_px_hi,rmse_px,r2
1,baseline_constant,all,9,500,3.9217910766601562,3.758585214614868,4.073340892791748,4.3402605056762695,0.18210971355438232
1,baseline_constant,all,10,500,4.199746608734131,4.024781227111816,4.377556324005127,4.666131973266602,0.0405426025390625
1,baseline_constant,no_bounce,1,239,0.5051858425140381,0.4847603738307953,0.5255556106567383,0.532703161239624,0.9521020650863647
1,baseline_constant,no_bounce,2,239,1.0147136449813843,0.9749140739440918,1.0556179285049438,1.0633291006088257,0.7956455945968628
1,baseline_constant,no_bounce,3,239,1.5258978605270386,1.4658617973327637,1.5879199504852295,1.5967828035354614,0.5538462400436401
1,baseline_constant,no_bounce,4,239,2.02966570854187,1.9476438760757446,2.1035959720611572,2.123838424682617,0.30166393518447876
1,baseline_constant,no_bounce,5,239,2.5405375957489014,2.4408669471740723,2.644184112548828,2.6567647457122803,0.09040486812591553
1,baseline_constant,no_bounce,6,239,3.045868396759033,2.929334878921509,3.168766736984253,3.1863694190979004,-0.056555986404418945
1,baseline_constant,no_bounce,7,239,3.550380229949951,3.417778968811035,3.700366258621216,3.7152621746063232,-0.14966487884521484
1,baseline_constant,no_bounce,8,239,4.060661315917969,3.8970274925231934,4.216034889221191,4.244224548339844,-0.20194530487060547
1,baseline_constant,no_bounce,9,239,4.577018737792969,4.402982234954834,4.7476372718811035,4.781490325927734,-0.2270737886428833
1,baseline_constant,no_bounce,10,239,5.083971977233887,4.893831729888916,5.278799533843994,5.309811592102051,-0.24075782299041748
1,baseline_constant,bounce,1,261,0.6254653334617615,0.6006085872650146,0.6496755480766296,0.6579633951187134,0.9837408065795898
1,baseline_constant,bounce,2,261,1.1874319314956665,1.1333924531936646,1.2356356382369995,1.2651548385620117,0.947388768196106
1,baseline_constant,bounce,3,261,1.683185338973999,1.6071345806121826,1.7611442804336548,1.8080874681472778,0.9011549353599548
1,baseline_constant,bounce,4,261,2.07745361328125,1.9644173383712769,2.1966135501861572,2.29441499710083,0.8472093343734741
1,baseline_constant,bounce,5,261,2.4186623096466064,2.278118371963501,2.5751261711120605,2.732344388961792,0.7853918075561523
1,baseline_constant,bounce,6,261,2.722447156906128,2.53342604637146,2.897116184234619,3.129699468612671,0.7141384482383728
1,baseline_constant,bounce,7,261,2.989060163497925,2.7826366424560547,3.196293830871582,3.4660727977752686,0.6347798109054565
1,baseline_constant,bounce,8,261,3.189811944961548,2.949066400527954,3.4174742698669434,3.713285446166992,0.5473148226737976
1,baseline_constant,bounce,9,261,3.3217933177948,3.0761568546295166,3.5743777751922607,3.8925983905792236,0.44000113010406494
1,baseline_constant,bounce,10,261,3.3900535106658936,3.140268087387085,3.640244960784912,3.9865689277648926,0.2986997365951538
1,baseline_linear,all,1,500,0.1402421908712131,0.11591432485455881,0.166393109047458,0.31422302903782384,0.9941006040649562
1,baseline_linear,all,2,500,0.31791400660324143,0.26250160706319003,0.3803376213611627,0.7230958454210153,0.9717842508308836
1,baseline_linear,all,3,500,0.5534621985748527,0.4667495295655608,0.6609699284683593,1.2033157598994617,0.9276033334999039
1,baseline_linear,all,4,500,0.8707978382523288,0.741747419631829,1.0148784540209164,1.7618951674599836,0.8527111460881469
1,baseline_linear,all,5,500,1.2504263108086888,1.0721785915448927,1.441976592427818,2.38535012670715,0.73983803280115
1,baseline_linear,all,6,500,1.686613150802732,1.4719020444889102,1.914310751848985,3.0643391976672034,0.5823090623014654
1,baseline_linear,all,7,500,2.1824453337470184,1.915061004629286,2.45935983624123,3.790048845370379,0.37304661842009323
1,baseline_linear,all,8,500,2.736926457095251,2.445577052783221,3.0881971604589564,4.557628340432828,0.09942777494301303
1,baseline_linear,all,9,500,3.3559797576724666,2.9770473288668144,3.703408566386373,5.370370158483369,-0.2521949549507776
1,baseline_linear,all,10,500,4.039803489323531,3.641500508195364,4.484522655691238,6.225760454178723,-0.708034092416741
1,baseline_linear,no_bounce,1,239,0.16179664940225003,0.120239832734179,0.20602569514004512,0.37966954302987077,0.9756691337348076
1,baseline_linear,no_bounce,2,239,0.2964473731927116,0.21666010391120202,0.38861816547324607,0.7510526654502162,0.8980494854430243
1,baseline_linear,no_bounce,3,239,0.4287389045388576,0.3082468651092355,0.5651826152075864,1.1221504570933643,0.7796591682812779
1,baseline_linear,no_bounce,4,239,0.5612637969538828,0.3886950386103723,0.7523317213898161,1.4896798292665838,0.6564361939353398
1,baseline_linear,no_bounce,5,239,0.6914511241052138,0.4902490138314282,0.906173326757023,1.8564191520045483,0.5558865052671034
1,baseline_linear,no_bounce,6,239,0.8179579334920243,0.5742999001234554,1.0740964598271638,2.2228045173857383,0.48583473257728005
1,baseline_linear,no_bounce,7,239,0.9460610897816322,0.6523817971948008,1.286268740804353,2.591887278760753,0.44046848865962884
