seed,model,horizon,mse,r2,pred_spread_ratio
0,C_scene,4,1.0711249113082886,-0.129064679145813,0.7510067820549011
0,C_scene,5,1.0983995199203491,-0.13667631149291992,0.7580158710479736
0,C_scene,6,1.126203179359436,-0.14428913593292236,0.7632660269737244
0,C_scene,7,1.1536266803741455,-0.15155184268951416,0.7679803371429443
0,C_scene,8,1.1781303882598877,-0.1564723253250122,0.7716076970100403
0,C_scene,9,1.2020666599273682,-0.1609100103378296,0.7742832899093628
0,C_scene,10,1.226088285446167,-0.16559171676635742,0.7773275375366211
0,C_scene,11,1.2480156421661377,-0.16855692863464355,0.7798358201980591
0,C_scene,12,1.2694151401519775,-0.1711270809173584,0.7820298671722412
0,C_scene,13,1.2903493642807007,-0.17357122898101807,0.7847493886947632
0,C_scene,14,1.30885648727417,-0.17437124252319336,0.7871075868606567
0,C_scene,15,1.326507568359375,-0.17497575283050537,0.7895287871360779
0,D_latent,0,0.04094123840332031,0.9533040523529053,0.961933434009552
0,D_latent,1,0.04190666228532791,0.9531816840171814,0.9587875604629517
0,D_latent,2,0.04370631277561188,0.9521259665489197,0.9604524374008179
0,D_latent,3,0.046492137014865875,0.9500542879104614,0.9624606370925903
0,D_latent,4,0.04930175840854645,0.9480313658714294,0.9640958309173584
0,D_latent,5,0.05222797021269798,0.9459519982337952,0.9654229283332825
0,D_latent,6,0.05614904314279556,0.9429492354393005,0.9667007923126221
0,D_latent,7,0.06001771241426468,0.9400902390480042,0.9678307771682739
0,D_latent,8,0.06399737298488617,0.9371790885925293,0.9689634442329407
0,D_latent,9,0.06871458888053894,0.9336380958557129,0.9701277613639832
0,D_latent,10,0.07322757691144943,0.9303855299949646,0.9710139036178589
0,D_latent,11,0.07770993560552597,0.9272376894950867,0.9715883731842041
0,D_latent,12,0.08215157687664032,0.9242092370986938,0.971981406211853
0,D_latent,13,0.08657891303300858,0.9212566018104553,0.9721117615699768
0,D_latent,14,0.0905582457780838,0.9187466502189636,0.9720578789710999
0,D_latent,15,0.09385664016008377,0.9168649315834045,0.9719228744506836
0,chance,0,0.8794621825218201,-0.003079056739807129,0.0
0,chance,1,0.8966736197471619,-0.0017676353454589844,0.0
0,chance,2,0.9137088656425476,-0.0008375644683837891,0.0
0,chance,3,0.9310958981513977,-0.00026047229766845703,0.0
0,chance,4,0.9486945867538452,-1.1801719665527344e-05,0.0
0,chance,5,0.9663931131362915,-6.973743438720703e-05,0.0
0,chance,6,0.9845808148384094,-0.0003924369812011719,0.0
0,chance,7,1.002759337425232,-0.0009559392929077148,0.0
0,chance,8,1.0204648971557617,-0.0017052888870239258,0.0
0,chance,9,1.0381544828414917,-0.0026099681854248047,0.0
