seed,model,subset,horizon,n,err_px,median_px
1,A_recon,bounce,2,1280,0.7824937105178833,0.7173357605934143
1,A_recon,bounce,3,1280,0.8668147325515747,0.7899789214134216
1,A_recon,bounce,4,1280,0.9501859545707703,0.8895971775054932
1,A_recon,bounce,5,1280,1.0509661436080933,0.9670521020889282
1,A_recon,bounce,6,1280,1.1562124490737915,1.0627591609954834
1,A_recon,bounce,7,1280,1.2617905139923096,1.1902966499328613
1,A_recon,bounce,8,1280,1.3815628290176392,1.303330421447754
1,A_recon,bounce,9,1280,1.488210916519165,1.4074125289916992
1,A_recon,bounce,10,1280,1.591644048690796,1.5111280679702759
1,A_recon,bounce,11,1280,1.709843397140503,1.603745460510254
1,A_recon,bounce,12,1280,1.8140239715576172,1.691968560218811
1,A_recon,bounce,13,1280,1.909547209739685,1.7806198596954346
1,A_recon,bounce,14,1280,2.0076687335968018,1.8989415168762207
1,A_recon,bounce,15,1280,2.118800163269043,1.99723482131958
1,A_recon,bounce,16,1280,2.229750871658325,2.097562789916992
1,A_recon,bounce,17,1280,2.340543031692505,2.205381155014038
1,A_recon,bounce,18,1280,2.4366912841796875,2.319831609725952
1,A_recon,bounce,19,1280,2.5248401165008545,2.400721788406372
1,A_recon,bounce,20,1280,2.6270415782928467,2.4494948387145996
1,A_recon,bounce,21,1280,2.734157085418701,2.563091516494751
1,A_recon,bounce,22,1280,2.8370585441589355,2.651090383529663
1,A_recon,bounce,23,1280,2.960692882537842,2.808201551437378
1,A_recon,bounce,24,1280,3.0688259601593018,2.883612632751465
1,A_recon,bounce,25,1280,3.1641273498535156,2.96004319190979
1,B_task,all,1,1500,0.6650601029396057,0.6094646453857422
1,B_task,all,2,1500,0.6980884075164795,0.63530433177948
1,B_task,all,3,1500,0.7799872756004333,0.7225029468536377
1,B_task,all,4,1500,0.8710227608680725,0.8079544305801392
1,B_task,all,5,1500,0.977406919002533,0.9245785474777222
1,B_task,all,6,1500,1.0894135236740112,1.031595230102539
1,B_task,all,7,1500,1.1874254941940308,1.109623670578003
1,B_task,all,8,1500,1.2914996147155762,1.2244443893432617
1,B_task,all,9,1500,1.3897731304168701,1.3200501203536987
1,B_task,all,10,1500,1.4979623556137085,1.4310081005096436
1,B_task,all,11,1500,1.6069165468215942,1.5179970264434814
1,B_task,all,12,1500,1.7082350254058838,1.6091636419296265
1,B_task,all,13,1500,1.8164845705032349,1.7097160816192627
1,B_task,all,14,1500,1.9142563343048096,1.8239390850067139
1,B_task,all,15,1500,2.0153043270111084,1.919318675994873
1,B_task,all,16,1500,2.114098310470581,2.0006964206695557
1,B_task,all,17,1500,2.2151527404785156,2.0958290100097656
1,B_task,all,18,1500,2.3099498748779297,2.2009992599487305
1,B_task,all,19,1500,2.4036824703216553,2.2677559852600098
1,B_task,all,20,1500,2.50193190574646,2.371035099029541
1,B_task,all,21,1500,2.6055638790130615,2.4581825733184814
1,B_task,all,22,1500,2.703920364379883,2.5017712116241455
1,B_task,all,23,1500,2.82641339302063,2.6384754180908203
1,B_task,all,24,1500,2.9337542057037354,2.771087646484375
1,B_task,all,25,1500,3.0297622680664062,2.8720638751983643
1,B_task,no_bounce,1,220,0.6703377366065979,0.613885223865509
1,B_task,no_bounce,2,220,0.6872966289520264,0.634658932685852
1,B_task,no_bounce,3,220,0.7434607744216919,0.6539051532745361
1,B_task,no_bounce,4,220,0.7963799834251404,0.7287373542785645
1,B_task,no_bounce,5,220,0.9107297658920288,0.8331517577171326
1,B_task,no_bounce,6,220,1.0157122611999512,0.9474381804466248
1,B_task,no_bounce,7,220,1.1156246662139893,1.0176043510437012
1,B_task,no_bounce,8,220,1.1944912672042847,1.1267406940460205
1,B_task,no_bounce,9,220,1.301917314529419,1.2480390071868896
1,B_task,no_bounce,10,220,1.397896647453308,1.4051892757415771
1,B_task,no_bounce,11,220,1.5139027833938599,1.4651644229888916
1,B_task,no_bounce,12,220,1.6123945713043213,1.540147066116333
1,B_task,no_bounce,13,220,1.7416656017303467,1.6394578218460083
1,B_task,no_bounce,14,220,1.846921443939209,1.7695605754852295
1,B_task,no_bounce,15,220,1.9486355781555176,1.8689939975738525
1,B_task,no_bounce,16,220,2.0585172176361084,2.02500057220459
1,B_task,no_bounce,17,220,2.146209478378296,2.0398178100585938
1,B_task,no_bounce,18,220,2.245932102203369,2.1238160133361816
1,B_task,no_bounce,19,220,2.337491989135742,2.1729869842529297
1,B_task,no_bounce,20,220,2.435913562774658,2.278749942779541
1,B_task,no_bounce,21,220,2.534409999847412,2.33742094039917
1,B_task,no_bounce,22,220,2.6259894371032715,2.4508399963378906
1,B_task,no_bounce,23,220,2.7224748134613037,2.5373337268829346
1,B_task,no_bounce,24,220,2.8215532302856445,2.734408378601074
1,B_task,no_bounce,25,220,2.9555513858795166,2.8322606086730957
1,B_task,bounce,1,1280,0.664152979850769,0.6083769798278809
1,B_task,bounce,2,1280,0.6999431848526001,0.6356351375579834
1,B_task,bounce,3,1280,0.7862652540206909,0.7325277924537659
1,B_task,bounce,4,1280,0.8838520050048828,0.8215802907943726
1,B_task,bounce,5,1280,0.9888671040534973,0.9397745132446289
1,B_task,bounce,6,1280,1.102081060409546,1.0480842590332031
1,B_task,bounce,7,1280,1.1997661590576172,1.1256862878799438
1,B_task,bounce,8,1280,1.3081728219985962,1.2394497394561768
1,B_task,bounce,9,1280,1.404873251914978,1.3327974081039429
1,B_task,bounce,10,1280,1.5151612758636475,1.4470810890197754
1,B_task,bounce,11,1280,1.6229032278060913,1.5289615392684937
1,B_task,bounce,12,1280,1.724707841873169,1.6268329620361328
1,B_task,bounce,13,1280,1.8293440341949463,1.7166337966918945
1,B_task,bounce,14,1280,1.9258296489715576,1.8392654657363892
1,B_task,bounce,15,1280,2.0267632007598877,1.9239239692687988
1,B_task,bounce,16,1280,2.1236512660980225,1.9988795518875122
1,B_task,bounce,17,1280,2.2270023822784424,2.11106014251709
1,B_task,bounce,18,1280,2.320952892303467,2.2118566036224365
1,B_task,bounce,19,1280,2.4150588512420654,2.299434185028076
1,B_task,bounce,20,1280,2.5132789611816406,2.383563995361328
1,B_task,bounce,21,1280,2.617793560028076,2.489806652069092
1,B_task,bounce,22,1280,2.7173144817352295,2.523949384689331
1,B_task,bounce,23,1280,2.844278335571289,2.640895366668701
1,B_task,bounce,24,1280,2.9530386924743652,2.7834296226501465
1,B_task,bounce,25,1280,3.0425174236297607,2.8745508193969727
1,C_scene,all,1,1500,0.7893388867378235,0.7200011014938354
1,C_scene,all,2,1500,0.8720211386680603,0.8029019832611084
1,C_scene,all,3,1500,0.9885745644569397,0.8985347151756287
1,C_scene,all,4,1500,1.0974467992782593,0.998651385307312
1,C_scene,all,5,1500,1.2128657102584839,1.1046013832092285
1,C_scene,all,6,1500,1.3318349123001099,1.2025487422943115
1,C_scene,all,7,1500,1.4379339218139648,1.3108258247375488
1,C_scene,all,8,1500,1.5433528423309326,1.3993148803710938
1,C_scene,all,9,1500,1.639131784439087,1.4899522066116333
1,C_scene,all,10,1500,1.7506643533706665,1.5955780744552612
1,C_scene,all,11,1500,1.874908208847046,1.7140016555786133
1,C_scene,all,12,1500,1.9826064109802246,1.8177380561828613
1,C_scene,all,13,1500,2.0987181663513184,1.9407589435577393
1,C_scene,all,14,1500,2.211777448654175,2.0554141998291016
1,C_scene,all,15,1500,2.327934980392456,2.156526565551758
1,C_scene,all,16,1500,2.4516825675964355,2.2683863639831543
1,C_scene,all,17,1500,2.5648205280303955,2.3735404014587402
1,C_scene,all,18,1500,2.669250249862671,2.4728593826293945
1,C_scene,all,19,1500,2.7734534740448,2.5879576206207275
1,C_scene,all,20,1500,2.8899459838867188,2.7015304565429688
1,C_scene,all,21,1500,3.00581955909729,2.8050684928894043
1,C_scene,all,22,1500,3.1123008728027344,2.912513017654419
1,C_scene,all,23,1500,3.249966859817505,2.99778413772583
1,C_scene,all,24,1500,3.3731744289398193,3.1197240352630615
1,C_scene,all,25,1500,3.4812357425689697,3.2202157974243164
1,C_scene,no_bounce,1,220,0.7571589946746826,0.6968791484832764
1,C_scene,no_bounce,2,220,0.8203814625740051,0.7720744609832764
1,C_scene,no_bounce,3,220,0.9227712750434875,0.8554404973983765
1,C_scene,no_bounce,4,220,1.0321810245513916,0.9445621967315674
1,C_scene,no_bounce,5,220,1.1579946279525757,1.091181755065918
1,C_scene,no_bounce,6,220,1.261634111404419,1.1122949123382568
1,C_scene,no_bounce,7,220,1.3681116104125977,1.246511459350586
1,C_scene,no_bounce,8,220,1.4946688413619995,1.414959192276001
1,C_scene,no_bounce,9,220,1.592865228652954,1.518094539642334
1,C_scene,no_bounce,10,220,1.7065283060073853,1.6331126689910889
1,C_scene,no_bounce,11,220,1.844268560409546,1.7506428956985474
1,C_scene,no_bounce,12,220,1.9449830055236816,1.8768831491470337
1,C_scene,no_bounce,13,220,2.0785410404205322,2.01338529586792
1,C_scene,no_bounce,14,220,2.200608968734741,2.0879058837890625
1,C_scene,no_bounce,15,220,2.3039677143096924,2.169041633605957
1,C_scene,no_bounce,16,220,2.453493356704712,2.2883787155151367
1,C_scene,no_bounce,17,220,2.5551929473876953,2.405057907104492
1,C_scene,no_bounce,18,220,2.672349452972412,2.5616817474365234
1,C_scene,no_bounce,19,220,2.7697160243988037,2.677532911300659
1,C_scene,no_bounce,20,220,2.8840439319610596,2.7655081748962402
1,C_scene,no_bounce,21,220,2.9852499961853027,2.896904706954956
1,C_scene,no_bounce,22,220,3.058798313140869,2.985901355743408
1,C_scene,no_bounce,23,220,3.133145332336426,3.0527849197387695
1,C_scene,no_bounce,24,220,3.2197554111480713,3.1456127166748047
1,C_scene,no_bounce,25,220,3.319075107574463,3.2572453022003174
1,C_scene,bounce,1,1280,0.7948697805404663,0.723907470703125
1,C_scene,bounce,2,1280,0.8808967471122742,0.8077901601791382
1,C_scene,bounce,3,1280,0.9998844265937805,0.9087613224983215
1,C_scene,bounce,4,1280,1.1086642742156982,1.0133423805236816
1,C_scene,bounce,5,1280,1.2222965955734253,1.106115698814392
1,C_scene,bounce,6,1280,1.3439006805419922,1.210002064704895
1,C_scene,bounce,7,1280,1.4499346017837524,1.3231744766235352
1,C_scene,bounce,8,1280,1.551720380783081,1.3971600532531738
1,C_scene,bounce,9,1280,1.6470836400985718,1.4859838485717773
1,C_scene,bounce,10,1280,1.7582502365112305,1.589560627937317
1,C_scene,bounce,11,1280,1.8801742792129517,1.713188886642456
1,C_scene,bounce,12,1280,1.9890730381011963,1.795698881149292
1,C_scene,bounce,13,1280,2.1021862030029297,1.9226640462875366
1,C_scene,bounce,14,1280,2.2136969566345215,2.0500898361206055
1,C_scene,bounce,15,1280,2.3320541381835938,2.1551246643066406
1,C_scene,bounce,16,1280,2.451371431350708,2.2594168186187744
1,C_scene,bounce,17,1280,2.5664753913879395,2.3685545921325684
1,C_scene,bounce,18,1280,2.668717861175537,2.4521865844726562
1,C_scene,bounce,19,1280,2.7740960121154785,2.5744261741638184
1,C_scene,bounce,20,1280,2.890960454940796,2.6856584548950195
1,C_scene,bounce,21,1280,3.009354829788208,2.802807331085205
1,C_scene,bounce,22,1280,3.1214966773986816,2.8924522399902344
1,C_scene,bounce,23,1280,3.270045518875122,2.994593381881714
1,C_scene,bounce,24,1280,3.399543046951294,3.117384910583496
1,C_scene,bounce,25,1280,3.5091068744659424,3.2167234420776367
1,D_latent,all,1,1500,16.81683921813965,17.826732635498047
1,D_latent,all,2,1500,17.241361618041992,18.199928283691406
1,D_latent,all,3,1500,17.628719329833984,18.648603439331055
1,D_latent,all,4,1500,17.94826889038086,18.992780685424805
1,D_latent,all,5,1500,18.20768165588379,19.23474884033203
1,D_latent,all,6,1500,18.420108795166016,19.275291442871094
1,D_latent,all,7,1500,18.582550048828125,19.472246170043945
1,D_latent,all,8,1500,18.709171295166016,19.54346466064453
1,D_latent,all,9,1500,18.78464126586914,19.52930450439453
1,D_latent,all,10,1500,18.793045043945312,19.704547882080078
1,D_latent,all,11,1500,18.742284774780273,19.73676300048828
1,D_latent,all,12,1500,18.6516170501709,19.501256942749023
1,D_latent,all,13,1500,18.531234741210938,19.260169982910156
1,D_latent,all,14,1500,18.404935836791992,18.971664428710938
1,D_latent,all,15,1500,18.290599822998047,18.899221420288086
1,D_latent,all,16,1500,18.192331314086914,18.868606567382812
1,D_latent,all,17,1500,18.124345779418945,18.85992431640625
1,D_latent,all,18,1500,18.062650680541992,18.72777557373047
1,D_latent,all,19,1500,18.015281677246094,18.582714080810547
1,D_latent,all,20,1500,18.001585006713867,18.690017700195312
1,D_latent,all,21,1500,18.006366729736328,18.763193130493164
1,D_latent,all,22,1500,18.03476905822754,18.840978622436523
1,D_latent,all,23,1500,18.089418411254883,18.894878387451172
1,D_latent,all,24,1500,18.15052032470703,18.991657257080078
1,D_latent,all,25,1500,18.211814880371094,19.137849807739258
1,D_latent,no_bounce,1,220,12.732224464416504,10.771658897399902
1,D_latent,no_bounce,2,220,12.089781761169434,10.501956939697266
1,D_latent,no_bounce,3,220,11.536142349243164,10.630560874938965
1,D_latent,no_bounce,4,220,11.073573112487793,10.726034164428711
1,D_latent,no_bounce,5,220,10.687917709350586,10.624095916748047
1,D_latent,no_bounce,6,220,10.390069007873535,10.419249534606934
1,D_latent,no_bounce,7,220,10.201217651367188,10.452936172485352
1,D_latent,no_bounce,8,220,10.08401107788086,10.140054702758789
1,D_latent,no_bounce,9,220,10.055259704589844,10.114006042480469
1,D_latent,no_bounce,10,220,10.095735549926758,10.165010452270508
1,D_latent,no_bounce,11,220,10.243077278137207,10.125288009643555
1,D_latent,no_bounce,12,220,10.462544441223145,10.68490982055664
1,D_latent,no_bounce,13,220,10.827950477600098,11.146074295043945
1,D_latent,no_bounce,14,220,11.291625022888184,11.46223258972168
1,D_latent,no_bounce,15,220,11.846863746643066,12.054105758666992
1,D_latent,no_bounce,16,220,12.493562698364258,12.895608901977539
1,D_latent,no_bounce,17,220,13.226106643676758,13.663009643554688
1,D_latent,no_bounce,18,220,14.001453399658203,14.45363712310791
1,D_latent,no_bounce,19,220,14.841957092285156,15.265068054199219
1,D_latent,no_bounce,20,220,15.718474388122559,16.125673294067383
1,D_latent,no_bounce,21,220,16.6192626953125,16.990039825439453
1,D_latent,no_bounce,22,220,17.544450759887695,17.97895622253418
1,D_latent,no_bounce,23,220,18.504234313964844,18.784183502197266
1,D_latent,no_bounce,24,220,19.48366928100586,20.03734588623047
1,D_latent,no_bounce,25,220,20.488311767578125,21.039358139038086
1,D_latent,bounce,1,1280,17.518882751464844,18.480127334594727
1,D_latent,bounce,2,1280,18.12679100036621,18.943029403686523
1,D_latent,bounce,3,1280,18.675878524780273,19.689958572387695
1,D_latent,bounce,4,1280,19.12985610961914,20.138172149658203
1,D_latent,bounce,5,1280,19.500141143798828,20.307695388793945
1,D_latent,bounce,6,1280,19.80027198791504,20.53191375732422
1,D_latent,bounce,7,1280,20.02309226989746,20.56328582763672
1,D_latent,bounce,8,1280,20.19162368774414,20.724815368652344
1,D_latent,bounce,9,1280,20.285003662109375,20.864492416381836
1,D_latent,bounce,10,1280,20.28789520263672,20.803054809570312
1,D_latent,bounce,11,1280,20.20308494567871,20.746356964111328
1,D_latent,bounce,12,1280,20.059112548828125,20.692249298095703
1,D_latent,bounce,13,1280,19.855236053466797,20.563098907470703
1,D_latent,bounce,14,1280,19.62753677368164,20.290550231933594
1,D_latent,bounce,15,1280,19.398113250732422,20.027610778808594
1,D_latent,bounce,16,1280,19.17180824279785,19.942102432250977
1,D_latent,bounce,17,1280,18.966228485107422,19.814844131469727
1,D_latent,bounce,18,1280,18.760669708251953,19.67327117919922
1,D_latent,bounce,19,1280,18.56069564819336,19.624191284179688
1,D_latent,bounce,20,1280,18.393993377685547,19.46581268310547
1,D_latent,bounce,21,1280,18.244775772094727,19.33841323852539
1,D_latent,bounce,22,1280,18.11903953552246,19.13836669921875
1,D_latent,bounce,23,1280,18.018123626708984,18.951080322265625
1,D_latent,bounce,24,1280,17.921382904052734,18.76195526123047
1,D_latent,bounce,25,1280,17.820541381835938,18.63521957397461
1,baseline_hold,all,1,1500,1.398789882659912,1.3977177143096924
1,baseline_hold,all,2,1500,2.735114574432373,2.7314035892486572
1,baseline_hold,all,3,1500,4.033712387084961,3.9936277866363525
1,baseline_hold,all,4,1500,5.273179531097412,5.180590629577637
1,baseline_hold,all,5,1500,6.458247184753418,6.371252059936523
1,baseline_hold,all,6,1500,7.600367069244385,7.513972759246826
1,baseline_hold,all,7,1500,8.697668075561523,8.579952239990234
1,baseline_hold,all,8,1500,9.756256103515625,9.548991203308105
1,baseline_hold,all,9,1500,10.760342597961426,10.494813919067383
1,baseline_hold,all,10,1500,11.71025276184082,11.39297103881836
1,baseline_hold,all,11,1500,12.580506324768066,12.123332977294922
1,baseline_hold,all,12,1500,13.393543243408203,12.873046875
1,baseline_hold,all,13,1500,14.16365909576416,13.4873685836792
1,baseline_hold,all,14,1500,14.928065299987793,14.369771003723145
1,baseline_hold,all,15,1500,15.681273460388184,14.983789443969727
1,baseline_hold,all,16,1500,16.442218780517578,15.584842681884766
1,baseline_hold,all,17,1500,17.200572967529297,16.304946899414062
1,baseline_hold,all,18,1500,17.949655532836914,17.121376037597656
1,baseline_hold,all,19,1500,18.69765853881836,17.77042007446289
1,baseline_hold,all,20,1500,19.444984436035156,18.488861083984375
1,baseline_hold,all,21,1500,20.176467895507812,19.040512084960938
1,baseline_hold,all,22,1500,20.891090393066406,19.75308609008789
1,baseline_hold,all,23,1500,21.609163284301758,20.389232635498047
1,baseline_hold,all,24,1500,22.292463302612305,21.143251419067383
1,baseline_hold,all,25,1500,22.930835723876953,21.903362274169922
1,baseline_hold,no_bounce,1,220,1.1301881074905396,1.0494390726089478
1,baseline_hold,no_bounce,2,220,2.238961696624756,2.048548936843872
1,baseline_hold,no_bounce,3,220,3.3584461212158203,3.015303134918213
1,baseline_hold,no_bounce,4,220,4.461517333984375,4.0044403076171875
1,baseline_hold,no_bounce,5,220,5.558225154876709,5.001833438873291
1,baseline_hold,no_bounce,6,220,6.650191783905029,5.892974853515625
1,baseline_hold,no_bounce,7,220,7.7649030685424805,6.954284191131592
1,baseline_hold,no_bounce,8,220,8.851408004760742,7.9136199951171875
1,baseline_hold,no_bounce,9,220,9.943236351013184,8.982765197753906
1,baseline_hold,no_bounce,10,220,11.054017066955566,9.866260528564453
1,baseline_hold,no_bounce,11,220,12.14416217803955,10.800989151000977
1,baseline_hold,no_bounce,12,220,13.252409934997559,11.751641273498535
1,baseline_hold,no_bounce,13,220,14.340744972229004,12.814155578613281
1,baseline_hold,no_bounce,14,220,15.457435607910156,13.828210830688477
1,baseline_hold,no_bounce,15,220,16.549604415893555,14.775179862976074
1,baseline_hold,no_bounce,16,220,17.659883499145508,15.735759735107422
1,baseline_hold,no_bounce,17,220,18.758930206298828,16.62362289428711
1,baseline_hold,no_bounce,18,220,19.846511840820312,17.599586486816406
1,baseline_hold,no_bounce,19,220,20.963573455810547,18.723224639892578
1,baseline_hold,no_bounce,20,220,22.07573890686035,19.629817962646484
1,baseline_hold,no_bounce,21,220,23.180330276489258,20.440345764160156
1,baseline_hold,no_bounce,22,220,24.270565032958984,21.337120056152344
1,baseline_hold,no_bounce,23,220,25.389835357666016,22.33843421936035
1,baseline_hold,no_bounce,24,220,26.492610931396484,23.3739013671875
1,baseline_hold,no_bounce,25,220,27.605712890625,24.405010223388672
1,baseline_hold,bounce,1,1280,1.444955825805664,1.4487502574920654
1,baseline_hold,bounce,2,1280,2.8203907012939453,2.8433821201324463
1,baseline_hold,bounce,3,1280,4.149773597717285,4.143021583557129
1,baseline_hold,bounce,4,1280,5.412683963775635,5.375832557678223
1,baseline_hold,bounce,5,1280,6.612937927246094,6.590824127197266
1,baseline_hold,bounce,6,1280,7.763678550720215,7.678989410400391
1,baseline_hold,bounce,7,1280,8.857986450195312,8.819183349609375
1,baseline_hold,bounce,8,1280,9.91177749633789,9.782918930053711
1,baseline_hold,bounce,9,1280,10.900781631469727,10.72028923034668
1,baseline_hold,bounce,10,1280,11.823041915893555,11.63217544555664
1,baseline_hold,bounce,11,1280,12.65550422668457,12.399496078491211
1,baseline_hold,bounce,12,1280,13.417800903320312,13.160797119140625
1,baseline_hold,bounce,13,1280,14.133222579956055,13.714617729187012
1,baseline_hold,bounce,14,1280,14.837079048156738,14.528043746948242
1,baseline_hold,bounce,15,1280,15.53203010559082,15.076210021972656
1,baseline_hold,bounce,16,1280,16.232933044433594,15.541487693786621
1,baseline_hold,bounce,17,1280,16.932729721069336,16.24001121520996
1,baseline_hold,bounce,18,1280,17.623632431030273,16.962024688720703
1,baseline_hold,bounce,19,1280,18.30820655822754,17.579452514648438
1,baseline_hold,bounce,20,1280,18.992822647094727,18.122005462646484
1,baseline_hold,bounce,21,1280,19.660179138183594,18.59721565246582
1,baseline_hold,bounce,22,1280,20.31024169921875,19.164371490478516
1,baseline_hold,bounce,23,1280,20.959360122680664,19.78466033935547
1,baseline_hold,bounce,24,1280,21.5705623626709,20.446815490722656
1,baseline_hold,bounce,25,1280,22.12734031677246,21.001893997192383
1,baseline_linear,all,1,1500,0.6261623320661819,0.27388054315277377
1,baseline_linear,all,2,1500,1.2704944081203244,0.43967463301668425
1,baseline_linear,all,3,1500,2.0090194869695273,0.6038876513729209
1,baseline_linear,all,4,1500,2.8611715301858123,0.7607199616642467
1,baseline_linear,all,5,1500,3.824571602926011,0.9977325245304438
1,baseline_linear,all,6,1500,4.90123528265629,1.2076538725141468
1,baseline_linear,all,7,1500,6.0726091577997865,1.4884762618459533
1,baseline_linear,all,8,1500,7.337849344871287,1.8086952116098471
1,baseline_linear,all,9,1500,8.704965303664046,2.9342500701585332
1,baseline_linear,all,10,1500,10.193518821202218,5.2031484752908845
1,baseline_linear,all,11,1500,11.811208326954528,7.474760903383663
1,baseline_linear,all,12,1500,13.525155456236025,9.859024334951087
1,baseline_linear,all,13,1500,15.329642618998186,12.171003653538298
1,baseline_linear,all,14,1500,17.209396680219246,14.889781441115975
1,baseline_linear,all,15,1500,19.15023121867726,17.547571229599917
1,baseline_linear,all,16,1500,21.141711569978884,20.37719858085952
1,baseline_linear,all,17,1500,23.183519272440623,22.786914957721628
1,baseline_linear,all,18,1500,25.275872545258483,25.31958542598474
1,baseline_linear,all,19,1500,27.41703402953273,28.062583539457737
1,baseline_linear,all,20,1500,29.5842876507685,30.498044557863864
1,baseline_linear,all,21,1500,31.766510429269868,32.84666946766183
1,baseline_linear,all,22,1500,33.95109995033925,35.19485376668591
1,baseline_linear,all,23,1500,36.14887353922228,37.61024830381108
1,baseline_linear,all,24,1500,38.34591531661479,40.105163622020484
1,baseline_linear,all,25,1500,40.51436844093307,42.50504393761566
1,baseline_linear,no_bounce,1,220,0.9631166958950917,0.31368097792938915
1,baseline_linear,no_bounce,2,220,1.8350728256297848,0.4963932310288739
1,baseline_linear,no_bounce,3,220,2.701207731900946,0.6331737134117319
1,baseline_linear,no_bounce,4,220,3.538148556441894,0.7182262045294516
1,baseline_linear,no_bounce,5,220,4.3862287760387435,0.8970457703978449
1,baseline_linear,no_bounce,6,220,5.252766738651914,0.9998034916239886
1,baseline_linear,no_bounce,7,220,6.112251582537974,1.1851936300403183
1,baseline_linear,no_bounce,8,220,6.938508195903323,1.298105162563505
1,baseline_linear,no_bounce,9,220,7.781455694685046,1.3550573514455744
1,baseline_linear,no_bounce,10,220,8.642668253782306,1.4989581843226567
1,baseline_linear,no_bounce,11,220,9.47714044866818,1.6211933549720512
1,baseline_linear,no_bounce,12,220,10.319585866776329,1.712964302715252
1,baseline_linear,no_bounce,13,220,11.149725473900553,1.8576224048488492
1,baseline_linear,no_bounce,14,220,11.995851410298918,1.922831585773507
1,baseline_linear,no_bounce,15,220,12.8368288576204,2.0321521431911886
1,baseline_linear,no_bounce,16,220,13.681656148318481,2.1147206695095795
1,baseline_linear,no_bounce,17,220,14.510620193799936,2.2438088695967897
1,baseline_linear,no_bounce,18,220,15.362671547231205,2.356516723606692
1,baseline_linear,no_bounce,19,220,16.21479760971895,2.5054374410113613
1,baseline_linear,no_bounce,20,220,17.06022609183117,2.561550078090539
1,baseline_linear,no_bounce,21,220,17.901025269043274,2.675488025790779
1,baseline_linear,no_bounce,22,220,18.758275627984496,2.8480525488412676
1,baseline_linear,no_bounce,23,220,19.60978708920425,2.9861277653889857
1,baseline_linear,no_bounce,24,220,20.45825112345556,3.1060839065808024
1,baseline_linear,no_bounce,25,220,21.307178493012266,3.1095626777795573
1,baseline_linear,bounce,1,1280,0.5682483007830881,0.2688050064499308
1,baseline_linear,bounce,2,1280,1.1734574926108863,0.43303235970514076
1,baseline_linear,bounce,3,1280,1.8900496323719398,0.6000146564183821
1,baseline_linear,bounce,4,1280,2.7448161037980485,0.7690028106344351
1,baseline_linear,bounce,5,1280,3.72803677629726,1.0119649137203066
1,baseline_linear,bounce,6,1280,4.840815813657042,1.245191778852941
1,baseline_linear,bounce,7,1280,6.06579561604791,1.5916456574768358
1,baseline_linear,bounce,8,1280,7.4064861048501545,2.124277211040573
1,baseline_linear,bounce,9,1280,8.863693517707311,4.043148309205341
1,baseline_linear,bounce,10,1280,10.460071262477516,6.03045375238709
1,baseline_linear,bounce,11,1280,12.212376243534994,8.396810546083877
1,baseline_linear,bounce,12,1280,14.076112729424409,11.115102079463144
1,baseline_linear,bounce,13,1280,16.048065878311842,13.735901549982412
1,baseline_linear,bounce,14,1280,18.105474773486797,16.332525865356857
1,baseline_linear,bounce,15,1280,20.235347249483908,19.129135534424364
1,baseline_linear,bounce,16,1280,22.423908595576766,21.714059709279574
1,baseline_linear,bounce,17,1280,24.674173801581997,24.40803934214005
1,baseline_linear,bounce,18,1280,26.97970396679442,26.722817109172762
1,baseline_linear,bounce,19,1280,29.342418414188217,29.037380392939916
1,baseline_linear,bounce,20,1280,31.736860731210857,31.591690505875818
1,baseline_linear,bounce,21,1280,34.14964069118381,34.26775783882671
1,baseline_linear,bounce,22,1280,36.56236663074397,36.63644019056343
1,baseline_linear,bounce,23,1280,38.99152902281913,38.984555686338595
1,baseline_linear,bounce,24,1280,41.42035759981404,41.46579500726266
1,baseline_linear,bounce,25,1280,43.81560421323196,44.21852548166958
2,A_recon,all,1,1500,0.8245366215705872,0.7770781517028809
2,A_recon,all,2,1500,0.8374952077865601,0.7773317098617554
2,A_recon,all,3,1500,0.8965592980384827,0.8310779929161072
2,A_recon,all,4,1500,0.97110915184021,0.8987058401107788
2,A_recon,all,5,1500,1.0628421306610107,0.98587965965271
2,A_recon,all,6,1500,1.1549646854400635,1.0744351148605347
2,A_recon,all,7,1500,1.2501170635223389,1.1648207902908325
2,A_recon,all,8,1500,1.337667465209961,1.2651479244232178
2,A_recon,all,9,1500,1.4293352365493774,1.334631085395813
2,A_recon,all,10,1500,1.5260357856750488,1.4084322452545166
2,A_recon,all,11,1500,1.6255595684051514,1.5137214660644531
2,A_recon,all,12,1500,1.721515417098999,1.6136970520019531
2,A_recon,all,13,1500,1.813570261001587,1.677716612815857
2,A_recon,all,14,1500,1.909796118736267,1.799057960510254
2,A_recon,all,15,1500,2.008021354675293,1.8435444831848145
2,A_recon,all,16,1500,2.117525815963745,1.9645127058029175
2,A_recon,all,17,1500,2.236755609512329,2.0739104747772217
2,A_recon,all,18,1500,2.3512930870056152,2.1939537525177
2,A_recon,all,19,1500,2.4611148834228516,2.296542167663574
2,A_recon,all,20,1500,2.573880434036255,2.412867546081543
2,A_recon,all,21,1500,2.687554121017456,2.518005609512329
2,A_recon,all,22,1500,2.7993202209472656,2.620818614959717
2,A_recon,all,23,1500,2.8994040489196777,2.695590019226074
2,A_recon,all,24,1500,3.0140480995178223,2.827892303466797
2,A_recon,all,25,1500,3.119298219680786,2.9351844787597656
2,A_recon,no_bounce,1,227,0.8521180748939514,0.8370435833930969
